trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
6b0fa9f6-9e0f-43a0-8dd8-b13ddb7136fc,2025-06-16 13:44:00+00:00,2025-06-16 14:01:00+00:00,2025-06-16,2025-06,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,601.36,602.898044,596.89864,603.59068,83.0,17.0,0.02,65.41765200000111,2000.0,0.03270882600000056,2,0.06541765200000112,0.06541765200000112,win,TP1,ny,ny_open,0.38598119791248003,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,601.705,600.22,1.4850000000000136,NONE,15,2025-06-16,0.5110549249556112,-0.022414689691040948,fallback_rr_min_floor_binding,,
482939b8-0b7e-4128-bb5d-bce71b9b001a,2025-06-16 13:44:00+00:00,2025-06-16 22:48:00+00:00,2025-06-16,2025-06,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,532.1,531.6308300000001,526.4679,543.3642000000001,93.0,544.0,0.02,-105.25280999999654,2000.0,-0.05262640499999827,2,-0.10525280999999655,-0.03983515799999543,loss,SL,ny,ny_open,0.4097397619648795,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,532.48,530.45,2.0299999999999727,NONE,15,2025-06-16,0.5806004864970367,-0.0923279061096178,fallback_rr_no_pool,,
76855270-0aaf-4de6-a151-0376613d2ee2,2025-06-17 17:44:00+00:00,2025-06-17 17:53:00+00:00,2025-06-17,2025-06,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,C,598.87,598.298764,600.8188700000001,594.9722599999999,83.0,9.0,0.02,-14.477412000000086,1000.0,-0.014477412000000087,2,-0.014477412000000087,-0.054312569999995515,loss,SL,ny,none,0.18896473146154463,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,600.88,599.77,1.1100000000000136,LONG,15,2025-06-17,0.7491520727395846,-0.18472242889469448,fallback_rr_no_pool,,
e8bb5450-9e1e-4139-ab23-2ac0e323813e,2025-06-17 17:44:00+00:00,2025-06-17 22:32:00+00:00,2025-06-17,2025-06,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,530.23,527.33331006,527.57885,533.325,94.0,288.0,0.02,-334.19885435999885,1000.0,-0.33419885435999885,2,-0.33419885435999885,-0.38851142435999436,loss,SL,ny,none,0.2679538554594792,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,532.78,530.89,1.8899999999999864,LONG,15,2025-06-17,0.14333402485713415,-1.0636893423608693,liquidity_draw_swing_k3,,
c54b98f6-08af-4f38-9e40-b5beb4aaff3e,2025-06-18 14:29:00+00:00,2025-06-18 15:28:00+00:00,2025-06-18,2025-06,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,600.7708,600.5601200000001,601.9723416,597.36,82.0,59.0,0.02,-44.084240000007284,1000.0,-0.04408424000000728,2,-0.04408424000000728,-0.43259566436000163,loss,SL,ny,ny_open,0.41042022578967724,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,598.45,597.36,1.0900000000000318,LONG,15,2025-06-18,0.72889694372629,-0.3738530567730684,liquidity_draw_swing_k3,,
98fa0d2b-c2b3-4a81-a2f3-aa75361bb706,2025-06-18 14:14:00+00:00,2025-06-18 18:01:00+00:00,2025-06-18,2025-06,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,600.08,600.7702459999999,603.0803999999999,597.082,82.0,227.0,0.02,-117.94017199999084,1000.0,-0.11794017199999084,2,-0.11794017199999084,-0.5505358363599925,loss,SL,ny,ny_open,0.40399773146326406,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,598.45,597.36,1.0900000000000318,LONG,15,2025-06-18,0.6799093454206591,-0.3799493400879964,liquidity_draw_swing_k3,,
5b8fdc9d-de6d-4e3f-a7d2-3ab12bf149fd,2025-06-20 13:44:00+00:00,2025-06-20 14:25:00+00:00,2025-06-20,2025-06,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,533.2,528.092954,528.6268,542.3464000000001,92.0,41.0,0.02,-530.6982320000076,1000.0,-0.5306982320000075,2,-0.5306982320000075,-1.0812340683600001,loss,SL,ny,ny_open,0.3471600167141259,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,533.56,531.4,2.159999999999968,NONE,15,2025-06-20,0.0481063587859511,-1.0528732616111278,fallback_rr_no_pool,,
8e2c2902-bd9c-4716-8160-a3b8c32c0cfe,2025-06-20 13:44:00+00:00,2025-06-20 14:51:00+00:00,2025-06-20,2025-06,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,599.3393,593.9134379999999,594.4206607,609.1765786,82.0,67.0,0.02,-505.8806840000043,1000.0,-0.5058806840000043,2,-0.5058806840000043,-1.5871147523600044,loss,SL,ny,ny_open,0.29092928858128225,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,599.45,597.65,1.8000000000000682,NONE,15,2025-06-20,0.024539307039663658,-1.0346967300488947,fallback_rr_no_pool,,
