trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
828caf0d-d249-490a-963a-5dd4b41ecb19,2025-06-16 13:35:00+00:00,2025-06-16 13:56:00+00:00,2025-06-16,2025-06,QQQ,BOS_Scalp_1m,LONG,SCALP,A+,531.73,533.834692,526.46827,533.834692,188.0,21.0,0.02,272.942096,2000.0,0.13647104799999998,2,0.27294209599999997,0.27294209599999997,win,TP1,ny,ny_open,0.5608454263759057,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.44282013710317747,-0.07792114000527654
2a7dc7d9-e94c-493b-a8ad-a51145a2b6c8,2025-06-16 13:40:00+00:00,2025-06-16 14:00:00+00:00,2025-06-16,2025-06,QQQ,BOS_Scalp_1m,LONG,SCALP,A+,532.06,534.2968239999999,526.46794,534.2968239999999,187.0,20.0,0.02,296.09608799999177,2000.0,0.14804804399999588,2,0.29609608799999176,0.5690381839999917,win,TP1,ny,ny_open,0.6547733165399605,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.4166621960422569,-0.08583598888422318
6bf8d462-a59e-45b4-b20c-b8f25ace7fc1,2025-06-16 13:59:00+00:00,2025-06-16 14:29:00+00:00,2025-06-16,2025-06,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,603.05,604.07,604.2561,602.3866449999999,83.0,30.0,0.02,-147.0500000000079,2000.0,-0.07352500000000396,2,-0.14705000000000792,0.42198818399998383,loss,time_stop,ny,ny_open,0.36,C,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,601.705,600.22,1.4850000000000136,LONG,15.0,2025-06-16,0.11607661056296101,-0.945195257441429
955e7dfa-a5e3-4496-acb5-ff09b982cedc,2025-06-16 13:34:00+00:00,2025-06-16 15:34:00+00:00,2025-06-16,2025-06,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,601.53,603.46,589.4993999999999,609.95142,166.0,120.0,0.02,197.82000000001057,2000.0,0.09891000000000529,2,0.19782000000001057,0.6198081839999944,win,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.2427144115837997,-0.036157797616074315
6a83697d-efd2-458d-b44f-a0df4aa8e088,2025-06-16 13:34:00+00:00,2025-06-16 15:34:00+00:00,2025-06-16,2025-06,QQQ,Engulfing_Bar_V056,LONG,SCALP,A+,531.83,534.69,526.46817,535.583281,188.0,120.0,0.02,414.84000000000253,2000.0,0.20742000000000127,2,0.41484000000000254,1.0346481839999968,win,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.6602223494590331,-0.09511677915935152
0915980c-d5b0-4702-84fa-8fac45cd8113,2025-06-16 13:35:00+00:00,2025-06-16 15:35:00+00:00,2025-06-16,2025-06,SPY,BOS_Scalp_1m,LONG,SCALP,A+,601.37,603.3331,589.3426,606.18096,166.0,120.0,0.02,203.3545999999901,2000.0,0.10167729999999506,2,0.20335459999999012,1.238002783999987,win,time_stop,ny,ny_open,0.6268404096050804,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.2560819462227935,-0.022864459484175797
2fd26b29-50c5-4129-b8bb-4e6e05b7df81,2025-06-16 15:54:00+00:00,2025-06-16 16:24:00+00:00,2025-06-16,2025-06,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,603.24,603.2979,591.1752,609.87564,82.0,30.0,0.02,-56.882199999998534,1000.0,-0.05688219999999854,2,-0.05688219999999854,1.1811205839999885,loss,time_stop,ny,none,0.36,C,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,601.705,600.22,1.4850000000000136,LONG,15.0,2025-06-16,0.034812015118357485,-0.03895630263245372
b40aeabc-1051-4e1c-b44f-88cd001fe061,2025-06-16 16:04:00+00:00,2025-06-16 16:34:00+00:00,2025-06-16,2025-06,QQQ,Liquidity_Sweep_Scalp,SHORT,SCALP,A,534.16,534.04,535.2283199999999,533.572424,143.0,30.0,0.02,-76.89999999999935,1000.0,-0.07689999999999936,2,-0.07689999999999936,1.1042205839999892,loss,time_stop,ny,none,0.71,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,532.48,530.45,2.0299999999999727,LONG,15.0,2025-06-16,0.27613449153808495,-0.5429084918377044
e1db041e-a10b-44f1-ab18-93dcd759e8f5,2025-06-16 14:04:00+00:00,2025-06-16 18:45:00+00:00,2025-06-16,2025-06,SPY,Morning_Trap_Reversal,SHORT,DAILY,C,603.435,602.107443,604.6418699999999,602.107443,83.0,281.0,0.02,47.877230999996364,2000.0,0.02393861549999818,2,0.04787723099999636,1.1520978149999856,win,TP1,ny,ny_open,0.47,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,601.705,600.22,1.4850000000000136,LONG,15.0,2025-06-16,1.122738985971916,-0.8410185024071493
3b941ff0-1d10-4a4c-890c-612917b7cc97,2025-06-17 13:39:00+00:00,2025-06-17 13:44:00+00:00,2025-06-17,2025-06,QQQ,BOS_Scalp_1m,LONG,SCALP,A,532.19,530.96781,530.96781,532.6788760000001,144.0,5.0,0.02,-270.2653600000099,1000.0,-0.2702653600000099,2,-0.2702653600000099,0.8818324549999758,loss,SL,ny,ny_open,0.227828225401765,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.1472766100196695,-1.0636644056979645
6f689a17-4ab3-4448-957f-7ab9c8956d72,2025-06-17 13:34:00+00:00,2025-06-17 13:48:00+00:00,2025-06-17,2025-06,SPY,Engulfing_Bar_V056,SHORT,SCALP,A+,600.43,599.589398,601.63086,599.589398,170.0,14.0,0.02,17.952339999998287,1000.0,0.017952339999998287,2,0.017952339999998287,0.899784794999974,win,TP1,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,1.040920673517283,-0.2997851539729888
59d52284-d1ed-44c8-8032-ed3c0447caf7,2025-06-17 13:39:00+00:00,2025-06-17 14:09:00+00:00,2025-06-17,2025-06,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,A,600.545,601.155,588.5341,607.150995,83.0,30.0,0.02,-11.479999999998867,1000.0,-0.011479999999998868,2,-0.011479999999998868,0.8883047949999752,loss,time_stop,ny,ny_open,0.65,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,,,,,,,0.0578641067696884,-0.11364677084981226
