trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
e7ecbd2b-f75a-48d1-a51f-438cfe9f56e7,2025-11-17 18:59:00+00:00,2025-11-17 20:11:00+00:00,2025-11-17,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,603.81,601.5206959999999,608.6538099999999,594.12238,82.0,72.0,0.02,126.16292800000127,2000.0,0.06308146400000064,2,0.12616292800000128,0.12616292800000128,win,SL,ny,none,0.31779284662104873,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,611.17,605.24,5.92999999999995,LONG,15,2025-11-17,0.8134092790592471,-0.08670860335150966,fallback_rr_no_pool,,
c6786db0-f0a4-480d-a430-9883539260ac,2025-11-17 18:59:00+00:00,2025-11-17 20:11:00+00:00,2025-11-17,2025-11,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,666.56,663.838064,670.77156,658.1368799999998,75.0,72.0,0.02,142.01519999999357,2000.0,0.07100759999999678,2,0.14201519999999357,0.26817812799999485,win,SL,ny,none,0.31666682059080914,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,672.67,668.92,3.75,LONG,15,2025-11-17,1.0423690983863239,-0.08073018074063426,fallback_rr_no_pool,,
2ee96845-bc9a-4cf5-a822-64f431a33d2d,2025-11-18 14:59:00+00:00,2025-11-18 18:41:00+00:00,2025-11-18,2025-11,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,C,658.65,665.409006,664.91865,646.1127,76.0,222.0,0.02,-576.3444559999999,2000.0,-0.288172228,2,-0.576344456,-0.3081663280000051,loss,SL,ny,ny_open,0.2910413639604858,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,664.26,660.955,3.30499999999995,SHORT,15,2025-11-18,0.44507190543418,-1.0241439544399662,fallback_rr_no_pool,,
45c92f62-d3b0-49ea-a8e5-01ea049ce829,2025-11-18 14:59:00+00:00,2025-11-19 14:56:00+00:00,2025-11-18,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,C,594.86,603.11165,602.90486,578.7702800000001,84.0,1437.0,0.02,-755.7886000000034,2000.0,-0.3778943000000017,2,-0.7557886000000034,-1.0639549280000085,loss,SL,ny,ny_open,0.26446003886784847,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,602.31,597.85,4.459999999999923,SHORT,15,2025-11-18,0.437546458235444,-1.0043680064040976,fallback_rr_no_pool,,
243b05e9-5ad7-433a-b99c-fdb56a53ce9c,2025-11-19 14:59:00+00:00,2025-11-19 15:12:00+00:00,2025-11-19,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,603.9,605.4530540000001,605.1078,601.4843999999999,81.0,13.0,0.02,-186.82737400000715,1000.0,-0.18682737400000715,2,-0.18682737400000715,-1.2507823020000157,loss,SL,ny,ny_open,0.48037217278802813,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.41397582381188247,-1.1011756913396413,fallback_rr_pool_beyond_ceiling,,
ca455a65-e068-44f8-991b-0ee7405bbf0e,2025-11-19 14:59:00+00:00,2025-11-19 15:16:00+00:00,2025-11-19,2025-11,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,665.67,667.565299,667.0013399999999,663.00732,73.0,17.0,0.02,-199.01682700000165,1000.0,-0.19901682700000164,2,-0.19901682700000164,-1.4497991290000174,loss,SL,ny,ny_open,0.30529567843651134,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,663.32,660.11,3.2100000000000364,LONG,15,2025-11-19,0.262893025072424,-1.126684393167824,fallback_rr_pool_beyond_ceiling,,
fa803dac-e922-47f8-8a9e-aca3a902abbb,2025-11-20 14:59:00+00:00,2025-11-20 15:18:00+00:00,2025-11-20,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,C,613.16,611.8018609999999,616.2257999999999,607.13,79.0,19.0,0.02,46.972981000004026,1000.0,0.04697298100000403,2,0.04697298100000403,-1.4028261480000133,win,SL,ny,ny_open,0.28413759758403545,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,612.38,610.03,2.3500000000000227,LONG,15,2025-11-20,0.9198251679822449,-0.20549285667688766,liquidity_draw_swing_k3,,
5136fa25-9e79-42a8-8724-838bbd94e269,2025-11-20 15:29:00+00:00,2025-11-20 15:58:00+00:00,2025-11-20,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,C,612.78,611.6867920000001,615.8439,607.72,79.0,29.0,0.02,26.07343199999135,1000.0,0.02607343199999135,2,0.02607343199999135,-1.376752716000022,win,SL,ny,ny_open,0.28760936367733664,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,612.38,610.03,2.3500000000000227,LONG,15,2025-11-20,0.7245667286791458,-0.40797676164365815,liquidity_draw_swing_k3,,
d7dbd403-c876-4013-8541-01a3b0ddad30,2025-11-21 16:59:00+00:00,2025-11-21 17:03:00+00:00,2025-11-21,2025-11,QQQ,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,591.59,590.734228,592.77318,589.22364,82.0,4.0,0.02,9.743304000000144,1000.0,0.009743304000000143,2,0.009743304000000143,-1.3670094120000218,win,SL,ny,none,0.373183478066021,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,589.35,586.27,3.080000000000041,SHORT,15,2025-11-21,1.1748001149444671,-0.21974678409032644,fallback_rr_pool_beyond_ceiling,,
758b5e0b-987c-47ed-a968-d5bbea00bdf9,2025-11-21 16:59:00+00:00,2025-11-21 17:04:00+00:00,2025-11-21,2025-11,SPY,HTF_Bias_15m_BOS_v2,SHORT,DAILY,B,660.64,660.436024,661.96128,657.99744,73.0,5.0,0.02,-45.229751999999166,1000.0,-0.045229751999999165,2,-0.045229751999999165,-1.412239164000021,loss,SL,ny,none,0.4156068667564415,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,656.44,654.03,2.410000000000082,SHORT,15,2025-11-21,0.9687575684184815,-0.17028941632358202,fallback_rr_pool_beyond_ceiling,,
