trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
ce3f237b-8114-4bb4-9a39-27ddf8926904,2025-11-17 14:59:00+00:00,2025-11-17 15:04:00+00:00,2025-11-17,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,611.17,609.0920219999999,614.2258499999999,609.0920219999999,163.0,5.0,0.02,216.8404140000049,2000.0,0.10842020700000245,2,0.2168404140000049,0.2168404140000049,win,TP1,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,611.17,605.24,5.92999999999995,LONG,15.0,2025-11-17,0.7657443919040351,-0.13416888917979833,fixed_rr,,
36ad6521-e50d-425e-8be1-10083e4b930a,2025-11-17 15:04:00+00:00,2025-11-17 16:08:00+00:00,2025-11-17,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,609.2,606.5553440000001,613.0892,606.5553440000001,164.0,64.0,0.02,311.5635839999903,2000.0,0.15578179199999517,2,0.31156358399999035,0.5284039979999953,win,TP1,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,611.17,605.24,5.92999999999995,LONG,15.0,2025-11-17,0.7790805307004314,-0.2545510644862746,fixed_rr,,
16d72c07-6c7f-45a0-9d51-f8b5e235fa88,2025-11-18 14:39:00+00:00,2025-11-18 14:41:00+00:00,2025-11-18,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,B,600.08,599.0395456,601.61008,599.0395456,84.0,2.0,0.02,24.69816960000371,2000.0,0.012349084800001854,2,0.02469816960000371,0.553102167599999,win,TP1,ny,ny_open,0.0,B,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.6993098400083991,-0.6078113562689214,fixed_rr,,
0a910cb8-fbb6-4c78-9cc7-f8ba17a7d8fb,2025-11-18 14:49:00+00:00,2025-11-18 15:02:00+00:00,2025-11-18,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,597.27,593.4366564000001,602.9072699999999,593.4366564000001,169.0,13.0,0.02,524.5550683999867,2000.0,0.26227753419999333,2,0.5245550683999867,1.0776572359999856,win,TP1,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,602.31,597.85,4.459999999999923,SHORT,15.0,2025-11-18,0.7042415921181825,-0.2430254360710092,fixed_rr,,
49b57737-bf48-4575-b305-7ebb02d16f45,2025-11-19 14:34:00+00:00,2025-11-19 14:44:00+00:00,2025-11-19,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,B,597.55,600.45755,600.45755,595.572866,85.0,10.0,0.02,-310.51175000000126,2000.0,-0.15525587500000063,2,-0.31051175000000125,0.7671454859999844,loss,SL,ny,ny_open,0.0,B,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.16508744475586046,-1.055837388866936,fixed_rr,,
1736579f-ba9a-49ee-a648-1f3e23df306a,2025-11-19 14:34:00+00:00,2025-11-19 14:55:00+00:00,2025-11-19,2025-11,SPY,Engulfing_Bar_V056,SHORT,SCALP,A+,661.4,664.7069999999999,664.7069999999999,659.15124,154.0,21.0,0.02,-634.357999999985,2000.0,-0.31717899999999255,2,-0.6343579999999851,0.13278748599999934,loss,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.10885999395222988,-1.0341699425461668,fixed_rr,,
cf70c0df-81fa-4123-8558-8da9eb1a16d6,2025-11-20 14:34:00+00:00,2025-11-20 14:41:00+00:00,2025-11-20,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,611.13,610.2988632,612.35226,610.2988632,164.0,7.0,0.02,13.596435199994673,1000.0,0.013596435199994672,2,0.013596435199994672,0.14638392119999402,win,TP1,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.8345196603013901,-0.7445224420335804,fixed_rr,,
020c511c-3193-4d87-b2f6-cd35512664db,2025-11-20 14:39:00+00:00,2025-11-20 14:43:00+00:00,2025-11-20,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,611.58,610.7944749999999,614.6379,609.5006280000001,163.0,4.0,0.02,5.960575000019645,1000.0,0.005960575000019645,2,0.005960575000019645,0.15234449620001367,win,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.5068838091501086,-0.21583439615421984,fixed_rr,,
c8c6a4f0-b7bc-4f45-b9aa-a196abe3ba46,2025-11-21 14:34:00+00:00,2025-11-21 14:41:00+00:00,2025-11-21,2025-11,QQQ,Engulfing_Bar_V056,SHORT,SCALP,A+,588.1,587.0051249999999,591.0405,586.1004600000001,170.0,7.0,0.02,63.72875000001963,1000.0,0.06372875000001962,2,0.06372875000001962,0.2160732462000333,win,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.622343138921981,-0.3400782179901459,fixed_rr,,
803a5bad-cfda-4fcd-b953-1514c85684e9,2025-11-21 14:34:00+00:00,2025-11-21 14:46:00+00:00,2025-11-21,2025-11,SPY,Engulfing_Bar_V056,SHORT,SCALP,B,655.45,653.2214700000001,658.72725,653.2214700000001,76.0,12.0,0.02,107.43827999999831,1000.0,0.10743827999999832,2,0.10743827999999832,0.3235115262000316,win,TP1,ny,ny_open,0.0,B,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.7079105957739152,-0.23190174689144719,fixed_rr,,
