trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
172dc3ad-753e-403c-80b5-73cf31049960,2025-08-18 13:44:00+00:00,2025-08-18 14:28:00+00:00,2025-08-18,2025-08,SPY,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,643.2,643.2,641.9136000000001,644.4864,77.0,44.0,0.02,-61.68000000000001,2000.0,-0.030840000000000003,2,-0.061680000000000006,-0.061680000000000006,loss,SL,ny,ny_open,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,643.585,642.795,0.7900000000000773,NONE,15,2025-08-18,0.5713619402984484,-0.520833333333407
cea3ee9d-41d4-46fa-8802-85dfb9246346,2025-08-18 14:29:00+00:00,2025-08-18 14:49:00+00:00,2025-08-18,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,576.6,575.76368,578.3416,574.8584000000001,86.0,20.0,0.02,10.203520000000054,1000.0,0.010203520000000054,2,0.010203520000000054,-0.05147647999999995,win,SL,ny,ny_open,0.21895407335906042,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,577.6,576.41,1.1900000000000546,SHORT,15,2025-08-18,0.7802021129995487,-0.195222783647245
6135fc4b-f38d-4a2f-ae85-32deb9eba9fe,2025-08-19 14:14:00+00:00,2025-08-19 14:27:00+00:00,2025-08-19,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,575.06,573.8749399999999,576.24506,573.8749399999999,86.0,13.0,0.02,40.35516000000183,1000.0,0.04035516000000183,2,0.04035516000000183,-0.011121319999998117,win,TP1,ny,ny_open,0.30128143620036546,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,576.56,573.92,2.6399999999999864,SHORT,15,2025-08-19,1.232005130541826,-0.16032943479659356
e445dddc-e22d-4dd6-985c-082e6dc6da32,2025-08-19 13:59:00+00:00,2025-08-19 14:32:00+00:00,2025-08-19,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,574.32,573.3172959999999,576.2443199999999,572.3956800000002,86.0,33.0,0.02,24.75254400000928,1000.0,0.02475254400000928,2,0.02475254400000928,0.013631224000011162,win,SL,ny,ny_open,0.28470193798592347,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,576.56,573.92,2.6399999999999864,SHORT,15,2025-08-19,0.8210692608298839,-0.6287935478506774
9d57c9a6-74d4-4a54-96d5-84497493fd37,2025-08-19 13:44:00+00:00,2025-08-19 14:43:00+00:00,2025-08-19,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,574.44,571.9355600000001,576.94444,571.9355600000001,86.0,59.0,0.02,153.9718399999941,1000.0,0.15397183999999411,2,0.15397183999999411,0.16760306400000527,win,TP1,ny,ny_open,0.37244733902945876,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,576.56,573.92,2.6399999999999864,NONE,15,2025-08-19,1.018191691555852,-0.43522703678265323
8d20a785-0687-4973-bc6b-49d3b6ea3087,2025-08-18 13:59:00+00:00,2025-08-19 16:45:00+00:00,2025-08-18,2025-08,SPY,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,642.73,639.51635,639.51635,645.94365,77.0,1606.0,0.02,-308.9510500000023,2000.0,-0.15447552500000114,2,-0.3089510500000023,-0.141347985999997,loss,SL,ny,ny_open,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,643.585,642.795,0.7900000000000773,LONG,15,2025-08-18,0.4449768954304099,-1.0576758514461655
7dc94fab-c1d4-4130-8973-fc0fdf21dfca,2025-08-20 13:44:00+00:00,2025-08-20 13:53:00+00:00,2025-08-20,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,565.79,562.6842099999999,568.89579,562.6842099999999,88.0,9.0,0.02,211.45952000000617,1000.0,0.21145952000000617,2,0.21145952000000617,0.07011153400000916,win,TP1,ny,ny_open,0.3648306378027756,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,568.45,565.79,2.660000000000082,NONE,15,2025-08-20,1.1172680702815823,-0.154550050067779
976af55f-a3bc-4d09-87eb-0f9247384d43,2025-08-21 13:44:00+00:00,2025-08-21 13:45:00+00:00,2025-08-21,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,564.24,563.02576,565.45424,563.02576,88.0,1.0,0.02,45.06312000000159,1000.0,0.04506312000000159,2,0.04506312000000159,0.11517465400001076,win,TP1,ny,ny_open,0.30149968125796944,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,565.08,562.88,2.2000000000000455,NONE,15,2025-08-21,1.2353406245882015,-0.2223613124258613
af574a46-d39e-47f9-88cc-e203fe801ece,2025-08-21 13:44:00+00:00,2025-08-21 13:46:00+00:00,2025-08-21,2025-08,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,635.95,634.35405,637.5459500000001,634.35405,78.0,2.0,0.02,62.77410000000126,1000.0,0.06277410000000126,2,0.06277410000000126,0.17794875400001203,win,TP1,ny,ny_open,0.31195119021423756,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,636.51,635.25,1.259999999999991,NONE,15,2025-08-21,1.027601115323214,-0.18170995331931494
768a3bb5-505c-417f-a743-796071a7c944,2025-08-21 13:59:00+00:00,2025-08-21 14:17:00+00:00,2025-08-21,2025-08,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,562.59,565.64259,565.64259,559.53741,89.0,18.0,0.02,-334.2005100000008,1000.0,-0.3342005100000008,2,-0.3342005100000008,-0.15625175599998875,loss,SL,ny,ny_open,0.3680048024965703,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,565.08,562.88,2.2000000000000455,SHORT,15,2025-08-21,0.24241709499146852,-1.0024274468565828
