trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
bea245e8-ea8d-4a28-958d-3a4278e35341,2025-10-06 17:59:00+00:00,2025-10-06 22:57:00+00:00,2025-10-06,2025-10,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,608.78,606.525866,606.81122,612.7175599999998,82.0,298.0,0.02,-246.8989880000018,2000.0,-0.1234494940000009,2,-0.2468989880000018,-0.2468989880000018,loss,SL,ny,none,0.2826432076855187,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,608.6188,606.09,2.528799999999933,LONG,15,2025-10-06,0.2945986854803804,-1.036174686861936,fallback_rr_no_pool,,
1f8d62e7-0636-43f6-8128-42cea21b7439,2025-10-07 13:44:00+00:00,2025-10-07 14:36:00+00:00,2025-10-07,2025-10,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,672.61,670.667358,671.1123900000001,673.358805,73.0,52.0,0.02,-202.9128659999984,1000.0,-0.2029128659999984,2,-0.2029128659999984,-0.4498118540000002,loss,SL,ny,ny_open,0.2604850612793604,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,672.99,672.2,0.7899999999999636,NONE,15,2025-10-07,0.09221359365924255,-1.0750462403430308,fallback_rr_min_floor_binding,,
9b257697-9555-405b-9247-58cea6feffe7,2025-10-07 13:59:00+00:00,2025-10-07 14:37:00+00:00,2025-10-07,2025-10,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,672.23,670.587406,670.88554,673.1,74.0,38.0,0.02,-183.4219560000023,1000.0,-0.1834219560000023,2,-0.1834219560000023,-0.6332338100000025,loss,SL,ny,ny_open,0.2469677468195623,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,672.99,672.2,0.7899999999999636,SHORT,15,2025-10-07,0.1041310265831513,-1.0041206134805023,liquidity_draw_swing_k3,,
8c1a47ba-1f2a-4f92-a7ab-0711826678c7,2025-10-06 17:59:00+00:00,2025-10-07 15:06:00+00:00,2025-10-06,2025-10,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,672.27,669.54803,670.23023,676.3495399999999,74.0,1267.0,0.02,-263.2457799999957,2000.0,-0.13162288999999786,2,-0.2632457799999957,-0.8964795899999982,loss,SL,ny,none,0.2863544817597728,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,671.65,670.06,1.5900000000000318,SHORT,15,2025-10-06,0.4069086220505502,-1.171700730964773,fallback_rr_no_pool,,
78622be8-4562-48e3-814a-6bec876f2061,2025-10-08 13:44:00+00:00,2025-10-08 14:23:00+00:00,2025-10-08,2025-10,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,606.5968,607.750131,603.4504032,612.8895936000001,80.0,39.0,0.02,31.72647999999841,1000.0,0.03172647999999841,2,0.03172647999999841,-0.8647531099999998,win,SL,ny,ny_open,0.30244013024349115,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,607.08,605.26,1.82000000000005,NONE,15,2025-10-08,0.7463140059130444,-0.12611251066616222,fallback_rr_no_pool,,
9cbee908-705f-47a2-b959-a63e364731c6,2025-10-08 13:59:00+00:00,2025-10-08 16:51:00+00:00,2025-10-08,2025-10,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,607.58,608.754528,604.3424200000001,614.05516,80.0,172.0,0.02,33.32224000000075,1000.0,0.033322240000000745,2,0.033322240000000745,-0.831430869999999,win,SL,ny,ny_open,0.2999582746163445,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,607.08,605.26,1.82000000000005,LONG,15,2025-10-08,0.7660042377330969,-0.009266180295185474,fallback_rr_no_pool,,
6c6de5f5-5c6c-4a02-9e62-d91d7ec53b7b,2025-10-09 13:44:00+00:00,2025-10-09 13:52:00+00:00,2025-10-09,2025-10,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,610.2,609.98379,608.9796,611.79,80.0,8.0,0.02,-78.12680000000371,1000.0,-0.07812680000000372,2,-0.07812680000000372,-0.9095576700000028,loss,SL,ny,ny_open,0.30531966306212943,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,611.61,609.8,1.8100000000000591,NONE,15,2025-10-09,0.8030154047852114,-0.41789577187805144,liquidity_draw_swing_k3,,
8e4ef9a8-2971-47c3-8e85-d66f173eb7e1,2025-10-09 13:59:00+00:00,2025-10-10 13:48:00+00:00,2025-10-09,2025-10,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,671.915,673.44569,668.555425,673.94,73.0,1429.0,0.02,50.56037000000362,1000.0,0.05056037000000362,2,0.05056037000000362,-0.8589972999999992,win,TP1,ny,ny_open,0.2655983100772066,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,673.94,672.66,1.2800000000000864,SHORT,15,2025-10-09,0.6057313797132412,-0.8051613671372027,liquidity_draw_swing_k3,,
c96e21c5-ceb7-4a52-b288-cedb54a37ee9,2025-10-10 13:44:00+00:00,2025-10-10 14:58:00+00:00,2025-10-10,2025-10,QQQ,HTF_Bias_15m_BOS_v2,LONG,DAILY,C,612.7,609.8138919999999,610.4173,617.2654000000002,80.0,74.0,0.02,-291.82864000001194,1000.0,-0.29182864000001196,2,-0.29182864000001196,-1.1508259400000111,loss,SL,ny,ny_open,0.299308858113409,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,612.91,610.96,1.9499999999999318,NONE,15,2025-10-10,0.21027730319353635,-1.134621281815363,fallback_rr_no_pool,,
6bc17efd-5c4b-43f2-89af-0ddd889d41cf,2025-10-10 13:44:00+00:00,2025-10-10 14:59:00+00:00,2025-10-10,2025-10,SPY,HTF_Bias_15m_BOS_v2,LONG,DAILY,B,673.55,669.3781319999999,670.91645,678.8170999999998,72.0,75.0,0.02,-360.65449600000125,1000.0,-0.36065449600000127,2,-0.36065449600000127,-1.5114804360000125,loss,SL,ny,ny_open,0.32472402365656866,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,673.63,671.88,1.75,NONE,15,2025-10-10,0.15188623720837124,-1.7618803516167008,fallback_rr_no_pool,,
