trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
120deb0a-d52d-4102-bb36-f3d5431868e5,2025-10-06 13:34:00+00:00,2025-10-06 13:44:00+00:00,2025-10-06,2025-10,QQQ,Morning_Trap_Reversal,SHORT,DAILY,C,607.19,606.5266475,608.4365899999999,606.1553303000002,82.0,10.0,0.02,-7.585094999992847,2000.0,-0.003792547499996424,2,-0.007585094999992848,-0.007585094999992848,loss,SL,ny,ny_open,0.47,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.8824072068604354,-0.6016412774048299,fixed_rr,,
4a2c8f82-c3cc-4600-b365-6f3d6f9a854f,2025-10-06 13:34:00+00:00,2025-10-06 13:45:00+00:00,2025-10-06,2025-10,SPY,Morning_Trap_Reversal,SHORT,DAILY,A+,671.0,670.39775,672.351,669.87867,149.0,11.0,0.02,-32.71474999999607,2000.0,-0.016357374999998037,2,-0.03271474999999607,-0.04029984499998892,loss,SL,ny,ny_open,0.8099999999999999,A+,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.6957809030348299,-0.20725388601034264,fixed_rr,,
9067d68b-bd3b-40d4-aa97-994da550ec8d,2025-10-07 13:34:00+00:00,2025-10-07 15:05:00+00:00,2025-10-07,2025-10,QQQ,Morning_Trap_Reversal,SHORT,DAILY,B,609.1,606.5722350000001,612.1455,606.5722350000001,82.0,91.0,0.02,145.20672999999437,1000.0,0.14520672999999437,2,0.14520672999999437,0.10490688500000545,win,TP1,ny,ny_open,0.57,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.9850599244787562,-0.20029551797735157,fixed_rr,,
53127d7d-d152-4881-ab7e-00e62b446778,2025-10-08 13:34:00+00:00,2025-10-08 13:57:00+00:00,2025-10-08,2025-10,QQQ,Morning_Trap_Reversal,SHORT,DAILY,B,606.41,607.6228199999999,607.6228199999999,605.4033594,82.0,23.0,0.02,-161.44123999999715,1000.0,-0.16144123999999715,2,-0.16144123999999715,-0.05653435499999171,loss,SL,ny,ny_open,0.57,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.23086690522911954,-1.072294322323258,fixed_rr,,
b07db1aa-aeb5-4fc2-8ac6-f322e018f6de,2025-10-08 13:34:00+00:00,2025-10-08 14:03:00+00:00,2025-10-08,2025-10,SPY,Morning_Trap_Reversal,SHORT,DAILY,B,669.98,671.31996,671.31996,668.8678332,74.0,29.0,0.02,-160.9770400000014,1000.0,-0.1609770400000014,2,-0.1609770400000014,-0.2175113949999931,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.41792292307236867,-1.0000298516373718,fixed_rr,,
df82caba-9c6a-4f34-8377-e3521a2df47e,2025-10-09 13:34:00+00:00,2025-10-09 13:48:00+00:00,2025-10-09,2025-10,SPY,Morning_Trap_Reversal,SHORT,DAILY,B,673.33,672.746665,674.6766600000001,672.2122722,73.0,14.0,0.02,-18.646544999997545,1000.0,-0.018646544999997544,2,-0.018646544999997544,-0.23615793999999066,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.6831716988698288,-0.18564448338852577,fixed_rr,,
8522fd08-9f7d-4075-899a-ed8d8ccb91bc,2025-10-10 13:34:00+00:00,2025-10-10 14:58:00+00:00,2025-10-10,2025-10,QQQ,Morning_Trap_Reversal,SHORT,DAILY,B,611.78,609.241113,614.8388999999999,609.241113,81.0,84.0,0.02,144.04984699999443,1000.0,0.14404984699999443,2,0.14404984699999443,-0.09210809299999623,win,TP1,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,1.1507404622577133,-0.4576808656706764,fixed_rr,,
8f77d7ea-dd2c-4578-a28b-a7037da885b5,2025-10-09 13:39:00+00:00,2025-10-10 15:32:00+00:00,2025-10-09,2025-10,SPY,Morning_Trap_Reversal,LONG,DAILY,B,673.505,660.0349,660.0349,684.685183,73.0,1553.0,0.02,-1043.9873000000002,1000.0,-1.0439873000000002,2,-1.0439873000000002,-1.1360953929999964,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.03303613187727262,-1.008530003489212,fixed_rr,,
f9611de4-6ad4-4921-9ae8-f22fb44030c6,2025-10-07 13:34:00+00:00,2025-10-10 15:40:00+00:00,2025-10-07,2025-10,SPY,Morning_Trap_Reversal,LONG,DAILY,B,672.94,659.4812000000001,659.4812000000001,684.110804,74.0,4446.0,0.02,-1057.3711999999998,1000.0,-1.0573711999999997,2,-1.0573711999999997,-2.193466592999996,loss,SL,ny,ny_open,0.57,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.08238475941391313,-1.0008321692870115,fixed_rr,,
2fb00508-7bb4-41da-adbc-6d54ccf6e57d,2025-10-10 13:34:00+00:00,2025-10-10 16:54:00+00:00,2025-10-10,2025-10,SPY,Morning_Trap_Reversal,LONG,DAILY,B,672.49,659.0402,659.0402,683.653334,73.0,200.0,0.02,-1042.4153999999987,1000.0,-1.0424153999999988,2,-1.0424153999999988,-3.235881992999995,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.10855180002676905,-1.0029888920281362,fixed_rr,,
