trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
5c5d740d-78b8-40f9-a97b-bc2f07b6054e,2025-06-10 18:09:00+00:00,2025-06-10 18:56:00+00:00,2025-06-10,2025-06,QQQ,VWAP_Bounce_5m,LONG,SCALP,A+,531.67,533.8025049999999,530.24833,533.8025049999999,188.0,47.0,0.02,278.17093999998565,2000.0,0.13908546999999283,2,0.27817093999998566,0.27817093999998566,win,TP1,ny,ny_pm,0.8,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,532.37,530.75,1.6200000000000045,LONG,15,2025-06-10,1.8569710270316464,-0.26729128419394727,fixed_rr,,
2c0b07f9-7689-47c9-81c8-255af8970109,2025-06-10 18:09:00+00:00,2025-06-10 20:09:00+00:00,2025-06-10,2025-06,SPY,VWAP_Bounce_5m,LONG,SCALP,A+,600.96,602.52,588.9408000000001,618.9888,166.0,120.0,0.02,136.55999999999094,2000.0,0.06827999999999547,2,0.13655999999999094,0.41473093999997657,win,time_stop,ny,ny_pm,0.8,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,600.98,600.16,0.82000000000005,LONG,15,2025-06-10,0.20883253461128862,-0.030933839190629062,fixed_rr,,
