trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date
75090a40-038a-40c1-bba1-f8e3009d534d,2025-09-02 13:34:00+00:00,2025-09-02 14:04:00+00:00,2025-09-02,2025-09,QQQ,Liquidity_Sweep_Scalp,LONG,SCALP,A+,560.91,564.4101,558.10545,565.1168249999998,178.0,30.0,0.02,500.29780000001574,2000.0,0.2501489000000079,2,0.5002978000000158,0.5002978000000158,win,time_stop,ny,ny_open,0.8062069849020215,A+,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,,,,,,
64292a3d-63e1-47be-849b-a0e0be2fe930,2025-09-02 13:34:00+00:00,2025-09-02 14:04:00+00:00,2025-09-02,2025-09,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,A,636.39,639.34,633.20805,641.1629250000001,117.0,30.0,0.02,253.1900000000053,2000.0,0.12659500000000265,2,0.2531900000000053,0.7534878000000211,win,time_stop,ny,ny_open,0.7300000000000001,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,,,,,,
e09b50f9-6b1e-4d83-b35a-dfe9c28481ab,2025-09-02 13:35:00+00:00,2025-09-02 14:05:00+00:00,2025-09-02,2025-09,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,A+,636.83,639.17,633.64585,641.6062250000001,157.0,30.0,0.02,244.65999999998715,2000.0,0.12232999999999357,2,0.24465999999998714,0.9981478000000082,win,time_stop,ny,ny_open,0.8062069849020215,A+,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,,,,,,
ed513118-e9a3-4bb8-878f-904a5cb3516d,2025-09-02 13:49:00+00:00,2025-09-02 14:47:00+00:00,2025-09-02,2025-09,SPY,FVG_Fill_Scalp,LONG,SCALP,C,637.805,637.805,634.6159749999999,642.5885375,78.0,58.0,0.02,-61.95,2000.0,-0.030975000000000003,2,-0.061950000000000005,0.9361978000000082,loss,SL,ny,ny_open,0.15,C,"{'A_plus': 0.8, 'A': 0.7, 'B': 0.6}",0-1,637.52,636.05,1.4700000000000273,LONG,15.0,2025-09-02
01892274-851c-437d-b071-ebab756368c3,2025-09-02 14:54:00+00:00,2025-09-02 15:00:00+00:00,2025-09-02,2025-09,QQQ,NY_Open_Reversal,SHORT,DAILY,A,562.589,563.25,565.401945,554.1501650000004,135.0,6.0,0.02,-182.8249999999925,1000.0,-0.18282499999999252,2,-0.18282499999999252,0.7533728000000157,loss,session_end,ny,ny_open,0.719952001825957,A,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,563.19,559.535,3.6550000000000864,LONG,15.0,2025-09-02
b21d4f78-e572-4b36-a60f-42cd0526e84a,2025-09-02 14:55:00+00:00,2025-09-02 15:00:00+00:00,2025-09-02,2025-09,SPY,NY_Open_Reversal,SHORT,DAILY,A,637.36,637.94,640.5468,627.7996000000002,119.0,5.0,0.02,-162.47000000000486,1000.0,-0.16247000000000486,2,-0.16247000000000486,0.5909028000000108,loss,session_end,ny,ny_open,0.719952001825957,A,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,637.52,636.05,1.4700000000000273,LONG,15.0,2025-09-02
c868e4bb-e2e8-4b9c-8456-280b1fd6f64a,2025-09-02 13:59:00+00:00,2025-09-02 15:17:00+00:00,2025-09-02,2025-09,QQQ,IFVG_5m_Sweep,LONG,DAILY,B,564.585,561.762075,561.762075,573.0537750000002,88.0,78.0,0.02,-310.14740000000484,2000.0,-0.15507370000000242,2,-0.31014740000000485,0.280755400000006,loss,SL,ny,ny_open,0.5185679553486793,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,563.19,559.535,3.6550000000000864,LONG,15.0,2025-09-02
275c9468-280a-40fc-9e88-8a126cf20182,2025-09-02 13:30:00+00:00,2025-09-02 15:18:00+00:00,2025-09-02,2025-09,SPY,Morning_Trap_Reversal,LONG,DAILY,A+,636.56,636.56,633.3771999999999,646.1084000000001,157.0,108.0,0.02,-122.45,2000.0,-0.061225,2,-0.12245,0.15830540000000598,loss,SL,ny,ny_open,0.83,A+,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,
422616a7-ee54-4928-9639-c9f9ebf9a888,2025-09-02 14:00:00+00:00,2025-09-02 15:18:00+00:00,2025-09-02,2025-09,SPY,IFVG_5m_Sweep,LONG,DAILY,B,639.7565,636.5577175,636.5577175,649.3528474999999,78.0,78.0,0.02,-311.50503499999945,2000.0,-0.15575251749999972,2,-0.31150503499999943,-0.15319963499999345,loss,SL,ny,ny_open,0.5185679553486793,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,637.52,636.05,1.4700000000000273,LONG,15.0,2025-09-02
f8070ba7-345f-433d-824c-d3d8ec1fcf70,2025-09-02 13:54:00+00:00,2025-09-02 15:35:00+00:00,2025-09-02,2025-09,SPY,HTF_Bias_15m_BOS,LONG,DAILY,C,639.14,635.9443,635.9443,648.7271,78.0,101.0,0.02,-311.20459999999906,2000.0,-0.15560229999999953,2,-0.31120459999999905,-0.4644042349999925,loss,SL,ny,ny_open,0.36255637065467655,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,637.52,636.05,1.4700000000000273,LONG,15.0,2025-09-02
