trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date
d830a323-a059-42d4-9cf7-a3fe1c8b0258,2025-09-15 13:34:00+00:00,2025-09-15 15:00:00+00:00,2025-09-15,2025-09,SPY,NY_Open_Reversal,SHORT,DAILY,C,659.82,660.85,661.1396400000001,655.8610799999999,75.0,86.0,0.02,-138.93999999999795,2000.0,-0.06946999999999898,2,-0.13893999999999795,-0.13893999999999795,loss,session_end,ny,ny_open,0.24277104472467986,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,
244f5825-f648-49f6-949b-e1c0840987fa,2025-09-15 13:49:00+00:00,2025-09-15 15:00:00+00:00,2025-09-15,2025-09,SPY,NY_Open_Reversal,SHORT,DAILY,C,660.19,660.85,661.51038,656.22886,75.0,71.0,0.02,-111.20999999999762,2000.0,-0.05560499999999881,2,-0.11120999999999762,-0.25014999999999554,loss,session_end,ny,ny_open,0.25122367757494063,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,660.3,659.475,0.8249999999999318,NONE,15.0,2025-09-15
289299d7-69f0-4a1d-a69e-260ed183ad96,2025-09-15 13:35:00+00:00,2025-09-15 15:35:00+00:00,2025-09-15,2025-09,SPY,BOS_Scalp_1m,LONG,SCALP,A,659.93,660.37,657.83507,663.0723949999999,113.0,120.0,0.02,-42.199999999993835,2000.0,-0.021099999999996916,2,-0.04219999999999383,-0.2923499999999894,loss,time_stop,ny,ny_open,0.24367645852034386,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
e8101bfd-462c-4d41-8012-dd6af002d5b7,2025-09-15 13:36:00+00:00,2025-09-15 15:36:00+00:00,2025-09-15,2025-09,SPY,BOS_Scalp_1m,LONG,SCALP,A,659.815,660.405,657.835185,662.7847225,113.0,120.0,0.02,-25.240000000009246,2000.0,-0.012620000000004622,2,-0.025240000000009245,-0.31758999999999865,loss,time_stop,ny,ny_open,0.1652013804372882,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
d9354045-159c-403e-883f-b564b38c8a64,2025-09-15 13:37:00+00:00,2025-09-15 15:37:00+00:00,2025-09-15,2025-09,SPY,BOS_Scalp_1m,LONG,SCALP,A,659.9,660.45,657.8351,662.9973499999999,113.0,120.0,0.02,-29.769999999992294,2000.0,-0.014884999999996146,2,-0.029769999999992292,-0.34735999999999095,loss,time_stop,ny,ny_open,0.20375247042230302,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
fe95ffa2-3cf5-4c79-a511-62bf626dc725,2025-09-15 13:39:00+00:00,2025-09-15 15:39:00+00:00,2025-09-15,2025-09,SPY,RSI_MeanRev_5m,LONG,SCALP,A,660.095,660.63,657.834905,663.4851424999999,113.0,120.0,0.02,-31.50500000000359,2000.0,-0.015752500000001796,2,-0.03150500000000359,-0.37886499999999457,loss,time_stop,ny,ny_open,0.28385210725232546,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,
bd52d645-92f5-4c70-a940-270c70eb5f4b,2025-09-15 13:44:00+00:00,2025-09-15 15:44:00+00:00,2025-09-15,2025-09,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,659.615,660.39,657.860385,663.1242300000001,151.0,120.0,0.02,-5.095000000003438,2000.0,-0.002547500000001719,2,-0.005095000000003438,-0.383959999999998,loss,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,660.3,659.475,0.8249999999999318,NONE,15.0,2025-09-15
8a0d5433-2e63-461c-979a-da7189dbb026,2025-09-15 13:54:00+00:00,2025-09-15 15:54:00+00:00,2025-09-15,2025-09,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,660.4601,660.6399,657.8595399,665.6612202000001,151.0,120.0,0.02,-95.07019999999997,2000.0,-0.04753509999999998,2,-0.09507019999999997,-0.47903019999999796,loss,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,660.3,659.475,0.8249999999999318,LONG,15.0,2025-09-15
397f7e05-8442-4e16-acce-5fcce4c582ec,2025-09-15 14:49:00+00:00,2025-09-15 16:49:00+00:00,2025-09-15,2025-09,SPY,ORB_Breakout_5m,LONG,SCALP,A+,660.785,660.5101,657.859215,666.63657,151.0,120.0,0.02,-163.74990000000037,2000.0,-0.08187495000000018,2,-0.16374990000000036,-0.6427800999999983,loss,time_stop,ny,ny_open,0.5878787878788531,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,660.3,659.475,0.8249999999999318,LONG,15.0,2025-09-15
893143d6-61ed-429c-bdb6-75e69f59f263,2025-09-15 18:04:00+00:00,2025-09-15 20:04:00+00:00,2025-09-15,2025-09,SPY,EMA_Cross_5m,LONG,SCALP,A,660.49,660.53,658.86951,663.73098,112.0,120.0,0.02,-86.69000000000408,1000.0,-0.08669000000000407,2,-0.08669000000000407,-0.7294701000000023,loss,time_stop,ny,ny_pm,0.4,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,660.3,659.475,0.8249999999999318,LONG,15.0,2025-09-15
