trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label
f0a14560-be10-4e69-ada9-d9e9aa771b0b,2025-08-05 13:49:00+00:00,2025-08-05 14:34:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,632.265,629.103675,629.103675,637.0069875,78.0,45.0,0.02,-307.8833500000026,1000.0,-0.3078833500000026,2,-0.3078833500000026,-0.8563386500000176,loss,SL,ny,ny_open
63a6ac89-dde0-4180-b3c1-126c3058242d,2025-08-05 13:39:00+00:00,2025-08-05 14:37:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,632.06,628.8996999999999,628.8996999999999,636.80045,78.0,58.0,0.02,-307.7834000000005,1000.0,-0.3077834000000005,2,-0.3077834000000005,-1.1641220500000182,loss,SL,ny,ny_open
e3f15ee4-f21e-41be-aa40-fc841efbf2d5,2025-08-05 13:44:00+00:00,2025-08-05 14:37:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,631.95,628.79025,628.79025,636.6896250000001,78.0,53.0,0.02,-307.7205000000024,1000.0,-0.3077205000000024,2,-0.3077205000000024,-1.4718425500000207,loss,SL,ny,ny_open
f64169ad-acb0-4151-9d23-690a3167a2eb,2025-08-05 13:34:00+00:00,2025-08-05 14:43:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,631.29,628.13355,628.13355,636.0246749999999,78.0,69.0,0.02,-307.4030999999961,1000.0,-0.3074030999999961,2,-0.3074030999999961,-1.7792456500000169,loss,SL,ny,ny_open
17d51929-90cf-46d9-ac5e-86a184b69547,2025-08-05 13:59:00+00:00,2025-08-05 14:49:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,631.9,627.16075,635.0595,627.16075,78.0,50.0,0.02,308.48149999999765,1000.0,0.30848149999999763,2,0.30848149999999763,-1.4707641500000193,win,TP1,ny,ny_open
4d447604-3252-434a-83d1-bd6239d91474,2025-08-05 14:04:00+00:00,2025-08-05 16:04:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.71,628.35,633.8635499999999,625.9796750000003,78.0,120.0,0.02,122.89000000000107,1000.0,0.12289000000000107,2,0.12289000000000107,-1.3478741500000182,win,time_stop,ny,ny_open
bcd47e8a-b78e-4aff-9f99-a83da5274a0f,2025-08-05 14:09:00+00:00,2025-08-05 16:09:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.795,628.4,633.9489749999999,626.0640375,78.0,120.0,0.02,125.61999999999858,1000.0,0.1256199999999986,2,0.1256199999999986,-1.2222541500000197,win,time_stop,ny,ny_open
d514c9ed-e724-4a92-8bc2-c344a44cdbc7,2025-08-05 14:14:00+00:00,2025-08-05 16:14:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.355,628.61,633.506775,625.6273375000001,78.0,120.0,0.02,74.93000000000035,1000.0,0.07493000000000034,2,0.07493000000000034,-1.1473241500000193,win,time_stop,ny,ny_open
cf6e6024-4c8f-4dd4-8e8f-b89e3f74e673,2025-08-05 14:19:00+00:00,2025-08-05 16:19:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,630.28,628.865,633.4313999999999,625.5529,78.0,120.0,0.02,49.16999999999716,1000.0,0.04916999999999716,2,0.04916999999999716,-1.0981541500000223,win,time_stop,ny,ny_open
06fead3b-97c0-4adc-84a2-c093234a552a,2025-08-05 14:24:00+00:00,2025-08-05 16:24:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,629.535,628.805,632.6826749999999,624.8134875000001,78.0,120.0,0.02,-4.199999999998582,1000.0,-0.004199999999998582,2,-0.004199999999998582,-1.102354150000021,loss,time_stop,ny,ny_open
51c3f0b5-3860-4cd3-b3f9-a3133e51e43f,2025-08-05 16:14:00+00:00,2025-08-05 18:14:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,C,628.61,629.39,625.46695,633.3245750000001,77.0,120.0,0.02,-0.3200000000021035,1000.0,-0.0003200000000021035,2,-0.0003200000000021035,-1.102674150000023,loss,time_stop,ny,none
4f25f513-c3b1-4414-85c0-549d2fac8e9f,2025-08-05 16:39:00+00:00,2025-08-05 18:39:00+00:00,2025-08-05,2025-08,SPY,Liquidity_Sweep_Scalp,SHORT,SCALP,C,628.99,628.59,632.1349499999999,624.2725750000002,77.0,120.0,0.02,-29.56000000000175,1000.0,-0.02956000000000175,2,-0.02956000000000175,-1.1322341500000248,loss,time_stop,ny,none
cc7e5748-2cee-4368-87c3-19f78a5dfbfc,2025-08-04 13:34:00+00:00,2025-08-05 23:59:00+00:00,2025-08-04,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,626.89,627.23,623.75555,636.29335,79.0,2065.0,0.02,-34.84999999999749,2000.0,-0.017424999999998747,2,-0.034849999999997494,-1.1670841500000222,loss,eod,ny,ny_open
64542c03-1e49-47c8-8b81-d33bf1cd872e,2025-08-04 13:39:00+00:00,2025-08-05 23:59:00+00:00,2025-08-04,2025-08,SPY,Morning_Trap_Reversal,LONG,DAILY,C,627.36,627.23,624.2232,636.7704,79.0,2060.0,0.02,-72.00999999999965,2000.0,-0.03600499999999982,2,-0.07200999999999964,-1.2390941500000219,loss,eod,ny,ny_open
