trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason
cbedae3e-72a6-4ccc-94c6-4df151864f7f,2025-11-13 09:30:00-05:00,2025-11-13 09:30:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,617.1000170898437,613.9946170043945,613.9946170043945,621.7081172180176,121.0,0.0,0.02,-375.75341033935547,2000.0,-0.18787670516967772,2,-0.37575341033935544,-0.37575341033935544,loss,SL
31dc1b8b-436a-4c2c-b047-1fd8a5c58bdd,2025-11-13 09:31:00-05:00,2025-11-13 09:31:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,617.3299975585937,614.2234475708008,614.2234475708008,621.9398225402832,121.0,0.0,0.02,-375.8925485229481,2000.0,-0.18794627426147406,2,-0.3758925485229481,-0.7516459588623036,loss,SL
71ae9cd6-ba51-4724-bf89-084f08416945,2025-11-13 09:32:00-05:00,2025-11-13 09:32:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,616.9750170898437,613.8702420043945,613.8702420043945,621.5821797180176,121.0,0.0,0.02,-375.6777853393538,2000.0,-0.1878388926696769,2,-0.3756777853393538,-1.1273237442016573,loss,SL
fe185d88-86a5-492f-b058-2ee1753ecbeb,2025-11-13 09:33:00-05:00,2025-11-13 09:33:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,617.050029296875,613.9448791503906,613.9448791503906,621.6577545166015,121.0,0.0,0.02,-375.7231677246044,2000.0,-0.1878615838623022,2,-0.3757231677246044,-1.5030469119262617,loss,SL
14c41e5b-54f2-4678-955d-dfc5fee77d26,2025-11-13 09:34:00-05:00,2025-11-13 09:34:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,616.530009765625,613.4274597167969,613.4274597167969,621.1338348388672,121.0,0.0,0.02,-375.4085559082009,2000.0,-0.18770427795410047,2,-0.37540855590820094,-1.8784554678344627,loss,SL
1546698f-dee1-42bf-afe3-07cff2318460,2025-11-13 09:35:00-05:00,2025-11-13 09:35:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,615.77,612.67125,612.67125,620.368125,121.0,0.0,0.02,-374.94874999999945,2000.0,-0.18747437499999972,2,-0.37494874999999944,-2.253404217834462,loss,SL
517477ff-cb49-432f-aea2-2f221878cbd2,2025-11-13 09:36:00-05:00,2025-11-13 09:36:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,614.8899951171875,611.7956451416015,611.7956451416015,619.4815200805665,121.0,0.0,0.02,-374.416347045899,2000.0,-0.1872081735229495,2,-0.374416347045899,-2.627820564880361,loss,SL
81203e92-4180-4844-9de3-c5375681d987,2025-11-13 09:37:00-05:00,2025-11-13 09:37:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,615.0300708007812,611.9350204467773,611.9350204467773,619.6226463317871,121.0,0.0,0.02,-374.50109283447046,2000.0,-0.18725054641723524,2,-0.3745010928344705,-3.0023216577148313,loss,SL
282491d0-5278-4dc6-bd1a-10226b6f0156,2025-11-13 09:38:00-05:00,2025-11-13 09:38:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,614.8450122070312,611.7508871459961,611.7508871459961,619.436199798584,121.0,0.0,0.02,-374.3891323852506,2000.0,-0.1871945661926253,2,-0.3743891323852506,-3.376710790100082,loss,SL
ec5c0263-e379-4c09-8027-d9654f5a0ba7,2025-11-13 09:40:00-05:00,2025-11-13 09:40:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,614.8199877929687,611.7259878540038,611.7259878540038,619.4109877014162,121.0,0.0,0.02,-374.37399261475105,2000.0,-0.18718699630737554,2,-0.37437399261475107,-3.751084782714833,loss,SL
02515c9a-7a77-48c5-8539-806d4a7ff796,2025-11-13 09:39:00-05:00,2025-11-13 09:39:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,614.780009765625,611.6862097167968,611.6862097167968,619.3707098388672,121.0,0.0,0.02,-374.3498059082053,2000.0,-0.18717490295410266,2,-0.3743498059082053,-4.125434588623039,loss,SL
ae0425dc-64a7-4885-a1f9-635de5c31592,2025-11-13 09:41:00-05:00,2025-11-13 09:41:00-05:00,2025-11-13,2025-11,QQQ,Session_Open_Scalp,LONG,SCALP,A,614.4200244140625,611.3280242919922,611.3280242919922,619.0080245971681,122.0,0.0,0.02,-377.2240148925787,2000.0,-0.18861200744628934,2,-0.3772240148925787,-4.502658603515617,loss,SL
