trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
3a88430e-53d7-4289-924b-99064c08b252,2025-06-17 13:59:00+00:00,2025-06-17 15:16:00+00:00,2025-06-17,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,532.41,532.41,530.96759,533.85241,93.0,77.0,0.02,-61.69,2000.0,-0.030844999999999997,2,-0.061689999999999995,-0.061689999999999995,loss,SL,ny,ny_open,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,532.78,530.89,1.8899999999999864,NONE,15,2025-06-17,0.6343550030851701,-0.41597049382632173
388063f0-dc3f-4d1c-8965-dc5612ffc1f5,2025-06-17 14:14:00+00:00,2025-06-17 17:46:00+00:00,2025-06-17,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,533.0596,529.8669404,529.8669404,536.2522596000001,93.0,212.0,0.02,-358.4973428000065,2000.0,-0.17924867140000325,2,-0.3584973428000065,-0.42018734280000647,loss,SL,ny,ny_open,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,532.78,530.89,1.8899999999999864,LONG,15,2025-06-17,0.08312818566689471,-1.1305934400272177
b50f8edc-05bf-42bb-86e7-94151cb141d4,2025-06-17 13:59:00+00:00,2025-06-17 17:49:00+00:00,2025-06-17,2025-06,SPY,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,600.865,597.868735,597.868735,603.861265,83.0,230.0,0.02,-310.6599949999995,2000.0,-0.15532999749999976,2,-0.3106599949999995,-0.730847337800006,loss,SL,ny,ny_open,0.075,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,600.88,599.77,1.1100000000000136,NONE,15,2025-06-17,0.2953677328273676,-1.0593522268557551
35cd5b7b-6acc-47c6-b955-9b3a00fab227,2025-06-16 13:59:00+00:00,2025-06-17 18:44:00+00:00,2025-06-16,2025-06,SPY,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,603.05,596.89695,596.89695,609.20305,82.0,1725.0,0.02,-565.8501000000006,2000.0,-0.2829250500000003,2,-0.5658501000000006,-1.2966974378000065,loss,SL,ny,ny_open,0.42834454701540153,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,601.705,600.22,1.4850000000000136,LONG,15,2025-06-16,0.22752943662087732,-1.0222572545322979
843712a7-6a19-49ab-a6b1-7a19487c7c68,2025-06-18 14:44:00+00:00,2025-06-18 17:30:00+00:00,2025-06-18,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,532.26,529.5987,534.9213,529.5987,91.0,166.0,0.02,181.93829999999843,1000.0,0.18193829999999844,2,0.18193829999999844,-1.1147591378000081,win,TP1,ny,ny_open,0.4125298150070071,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,530.15,528.48,1.669999999999959,LONG,15,2025-06-18,1.0238605192950727,-0.07890880396799975
7507047f-a9e5-4ceb-8a92-032bed1e3331,2025-06-18 13:59:00+00:00,2025-06-18 18:58:00+00:00,2025-06-18,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,530.28,527.6286,532.9313999999999,527.6286,91.0,299.0,0.02,181.247399999997,1000.0,0.18124739999999698,2,0.18124739999999698,-0.9335117378000112,win,TP1,ny,ny_open,0.3397010124426632,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,530.15,528.48,1.669999999999959,LONG,15,2025-06-18,1.014558346533897,-0.8561514671494344
719cb69b-0693-4256-8374-4cbccafeafc2,2025-06-18 13:59:00+00:00,2025-06-18 19:02:00+00:00,2025-06-18,2025-06,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,599.12,597.36868,602.1156,596.1244,81.0,303.0,0.02,81.4569199999971,1000.0,0.0814569199999971,2,0.0814569199999971,-0.852054817800014,win,SL,ny,ny_open,0.34028101963184776,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,598.45,597.36,1.0900000000000318,LONG,15,2025-06-18,0.8846307918280164,-0.7010281746561775
8adbbcd0-7d23-4213-bcd4-bdb4e45b28d8,2025-06-20 13:59:00+00:00,2025-06-20 14:28:00+00:00,2025-06-20,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,530.86,528.7492579999999,534.0908599999999,527.6291400000001,92.0,29.0,0.02,133.4482640000067,1000.0,0.1334482640000067,2,0.1334482640000067,-0.7186065538000073,win,SL,ny,ny_open,0.30952344018251793,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,533.56,531.4,2.159999999999968,SHORT,15,2025-06-20,0.9533065499588786,-0.09594968522311573
8a0efd6f-be34-4f8c-8bc1-519d4df0770f,2025-06-20 13:59:00+00:00,2025-06-20 14:28:00+00:00,2025-06-20,2025-06,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,597.35,596.120405,600.04735,594.65265,82.0,29.0,0.02,39.846790000001434,1000.0,0.039846790000001436,2,0.039846790000001436,-0.6787597638000058,win,SL,ny,ny_open,0.075,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,599.45,597.65,1.8000000000000682,SHORT,15,2025-06-20,0.7558529668007548,-0.08897621739856028
72609da5-6a65-4e3e-8e53-59513eae4fcd,2025-06-16 14:14:00+00:00,2025-06-20 14:50:00+00:00,2025-06-16,2025-06,QQQ,Aplus_04_HTF_15m_BOS_v1,LONG,DAILY,C,534.46,526.46554,526.46554,542.45446,93.0,5796.0,0.02,-804.9447800000004,2000.0,-0.4024723900000002,2,-0.8049447800000004,-1.4837045438000063,loss,SL,ny,ny_open,0.44297132433594794,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,532.48,530.45,2.0299999999999727,LONG,15,2025-06-16,0.11382882646232112,-1.0357172341846832
