trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date
b548ba94-8224-4085-b668-b510770e881b,2025-11-03 15:32:00+00:00,2025-11-03 16:57:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,679.95,683.3698499999999,683.3698499999999,673.1703000000002,110.0,85.0,0.02,-431.17349999998714,2000.0,-0.21558674999999358,2,-0.43117349999998716,-0.43117349999998716,loss,SL,ny,ny_open,0.5368112927012615,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
1f95c909-0d72-43e3-9214-e7902d7dd29c,2025-11-03 15:31:00+00:00,2025-11-03 16:58:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,680.08,683.5005259999999,683.5005259999999,673.2989480000002,110.0,87.0,0.02,-431.247859999987,2000.0,-0.2156239299999935,2,-0.431247859999987,-0.8624213599999742,loss,SL,ny,ny_open,0.5368112927012615,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
bc185bc0-1e1c-4327-8700-4b85fed95407,2025-11-03 15:33:00+00:00,2025-11-03 16:59:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,680.14,683.5607499999999,683.5607499999999,673.3585000000002,110.0,86.0,0.02,-431.2824999999873,2000.0,-0.21564124999999365,2,-0.4312824999999873,-1.2937038599999615,loss,SL,ny,ny_open,0.5368112927012615,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
495cd397-218b-4390-b609-1c9de630d99e,2025-11-03 15:00:00+00:00,2025-11-03 17:00:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.53,682.96,685.9626499999998,675.7247000000002,109.0,120.0,0.02,-101.37000000000694,2000.0,-0.05068500000000347,2,-0.10137000000000694,-1.3950738599999684,loss,time_stop,ny,ny_open,0.5617692179119717,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
40e8a223-ceac-4860-a5d9-396328956956,2025-11-03 15:01:00+00:00,2025-11-03 17:01:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.08,682.77,685.5105,675.2790000000001,109.0,120.0,0.02,-129.68999999999355,2000.0,-0.06484499999999677,2,-0.12968999999999353,-1.524763859999962,loss,time_stop,ny,ny_open,0.49468425134641525,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
a7b0f4f6-d5d8-4e6e-b770-89607bef983a,2025-11-03 15:02:00+00:00,2025-11-03 17:02:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.09,683.015,685.52055,675.2889000000001,109.0,120.0,0.02,-155.31499999999505,2000.0,-0.07765749999999752,2,-0.15531499999999504,-1.680078859999957,loss,time_stop,ny,ny_open,0.49468425134641525,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
23e2782b-f1a3-45c5-8109-16342632cca9,2025-11-03 15:03:00+00:00,2025-11-03 17:03:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.3000000000001,682.945,685.7318,675.4964000000001,109.0,120.0,0.02,-124.80499999999802,2000.0,-0.06240249999999901,2,-0.12480499999999801,-1.804883859999955,loss,time_stop,ny,ny_open,0.49468425134641525,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
0d9e1b83-29b5-4a93-8215-084d53b8f813,2025-11-03 15:04:00+00:00,2025-11-03 17:04:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.48,682.9,685.9124499999999,675.6751000000002,109.0,120.0,0.02,-100.27999999999554,2000.0,-0.05013999999999777,2,-0.10027999999999554,-1.9051638599999505,loss,time_stop,ny,ny_open,0.49468425134641525,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
f8e73de4-8864-4bf3-8858-6d28c24801f1,2025-11-03 15:05:00+00:00,2025-11-03 17:05:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A+,682.085,682.87,685.51555,675.2839000000001,146.0,120.0,0.02,-186.91999999999535,2000.0,-0.09345999999999768,2,-0.18691999999999537,-2.092083859999946,loss,time_stop,ny,ny_open,0.6383742714522191,A+,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
bd073b3f-5a99-4236-9781-bc48f6e5afbe,2025-11-03 15:06:00+00:00,2025-11-03 17:06:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,681.6800000000001,682.995,685.1084999999999,674.8830000000003,110.0,120.0,0.02,-199.6199999999935,2000.0,-0.09980999999999675,2,-0.1996199999999935,-2.2917038599999398,loss,time_stop,ny,ny_open,0.5711944434728918,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
50915fc8-76f7-4e24-bd04-f5f3f7f20399,2025-11-03 15:07:00+00:00,2025-11-03 17:07:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,681.78,683.23,685.2089999999998,674.9820000000002,110.0,120.0,0.02,-214.500000000005,2000.0,-0.1072500000000025,2,-0.214500000000005,-2.5062038599999448,loss,time_stop,ny,ny_open,0.5711944434728918,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
74551474-dc6f-4743-9117-707aabdd248d,2025-11-03 15:08:00+00:00,2025-11-03 17:08:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,681.8100000000001,683.43,685.2392535,675.0114930000001,109.0,120.0,0.02,-231.1099999999881,2000.0,-0.11555499999999405,2,-0.2311099999999881,-2.737313859999933,loss,time_stop,ny,ny_open,0.5711944434728918,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
385267da-6440-45b3-9747-965d779a3060,2025-11-03 15:09:00+00:00,2025-11-03 17:09:00+00:00,2025-11-03,2025-11,SPY,SCALP_Aplus_1_Mini_FVG_Retest_NY_Open,SHORT,SCALP,A,682.54,683.46,685.9727499999999,675.7345,109.0,120.0,0.02,-154.82000000000795,2000.0,-0.07741000000000398,2,-0.15482000000000795,-2.892133859999941,loss,time_stop,ny,ny_open,0.5711944434728918,A,"{'A_plus': 0.6, 'A': 0.35, 'B': 0.25}",0-1,685.8,683.0,2.7999999999999545,SHORT,15.0,2025-11-03
