trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
082fd649-a06a-42bd-9420-caddf22b43fd,2025-08-18 13:34:00+00:00,2025-08-18 13:51:00+00:00,2025-08-18,2025-08,QQQ,Morning_Trap_Reversal,LONG,DAILY,B,577.555,576.312445,576.312445,581.2826649999997,86.0,17.0,0.02,-168.66972999999354,2000.0,-0.08433486499999676,2,-0.16866972999999352,-0.16866972999999352,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,,,,,,,0.03621570071351005,-1.2755974584626182
daf23902-ebe9-4a80-aab8-a4246ffb1a08,2025-08-18 13:35:00+00:00,2025-08-18 13:51:00+00:00,2025-08-18,2025-08,QQQ,BOS_Scalp_1m,LONG,SCALP,A,577.35,576.1953,576.1953,579.0820500000001,129.0,16.0,0.02,-240.6363000000062,2000.0,-0.12031815000000311,2,-0.24063630000000621,-0.40930602999999977,loss,SL,ny,ny_open,0.23063067114030464,A,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.2165064518922574,-1.1951156144452568
7d454001-0789-4033-8758-d591b442421a,2025-08-18 13:39:00+00:00,2025-08-18 13:51:00+00:00,2025-08-18,2025-08,QQQ,Engulfing_Bar_V056,LONG,SCALP,A+,577.335,576.18033,576.18033,579.64434,173.0,12.0,0.02,-322.0279100000017,2000.0,-0.16101395500000087,2,-0.32202791000000175,-0.7313339400000015,loss,SL,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.1602189370122579,-1.1821559406583675
caa68e5a-ec80-4149-8c9e-ef7eff111d07,2025-08-18 13:40:00+00:00,2025-08-18 13:51:00+00:00,2025-08-18,2025-08,QQQ,BOS_Scalp_1m,LONG,SCALP,A+,577.13,575.97574,575.97574,578.86139,173.0,11.0,0.02,-321.89698000000385,2000.0,-0.16094849000000191,2,-0.32189698000000383,-1.0532309200000054,loss,SL,ny,ny_open,0.6533543026539022,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.2685703394383009,-1.0049728830592293
23956057-55d1-4da3-bb0a-0f87e6af5b6c,2025-08-18 13:34:00+00:00,2025-08-18 15:34:00+00:00,2025-08-18,2025-08,SPY,Engulfing_Bar_V056,LONG,SCALP,A+,643.3999,642.7293,630.531902,669.1358960000001,155.0,120.0,0.02,-226.07300000000555,2000.0,-0.11303650000000277,2,-0.22607300000000555,-1.279303920000011,loss,time_stop,ny,ny_open,1.0,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.041583780165332686,-0.08547561166857835
92d9748c-8480-494a-ae36-97741fcd136f,2025-08-18 13:36:00+00:00,2025-08-18 15:36:00+00:00,2025-08-18,2025-08,SPY,BOS_Scalp_1m,LONG,SCALP,A+,643.38,642.56,630.5124,662.6814,155.0,120.0,0.02,-249.22000000000776,2000.0,-0.12461000000000388,2,-0.24922000000000777,-1.5285239200000187,loss,time_stop,ny,ny_open,0.5748275334810408,A+,"{'A_plus': 0.5, 'A': 0.01, 'B': 0.0}",0-1,,,,,,,0.04313158630979735,-0.08393173552177856
a0fcf795-e848-48ee-837f-7d522c61e6ed,2025-08-18 15:59:00+00:00,2025-08-18 16:29:00+00:00,2025-08-18,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,A,642.7301,643.12,639.5164495,647.55057575,113.0,30.0,0.02,-45.5112999999987,1000.0,-0.0455112999999987,2,-0.0455112999999987,-1.5740352200000174,loss,time_stop,ny,none,0.7300000000000001,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,643.585,642.795,0.7900000000000773,LONG,15.0,2025-08-18,0.1711138158925448,-0.012478021489872303
425a1fbe-de11-4ba2-a0c0-f3421ca56be7,2025-08-18 15:59:00+00:00,2025-08-18 16:29:00+00:00,2025-08-18,2025-08,QQQ,Liquidity_Sweep_Scalp,LONG,SCALP,A,575.92,576.45,573.0404,580.2393999999999,126.0,30.0,0.02,-22.729999999989104,1000.0,-0.022729999999989103,2,-0.022729999999989103,-1.5967652200000064,loss,time_stop,ny,none,0.65,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,0.250034727045434,-0.020836227253766427
8676382d-fdba-4bc9-a2b0-1bb37ef08e34,2025-08-18 16:04:00+00:00,2025-08-18 16:34:00+00:00,2025-08-18,2025-08,SPY,Liquidity_Sweep_Scalp,LONG,SCALP,A,642.73,643.02,629.8754,662.0119,77.0,30.0,0.02,-39.3400000000028,1000.0,-0.0393400000000028,2,-0.0393400000000028,-1.6361052200000092,loss,time_stop,ny,none,0.6950000000000001,A,"{'A_plus': 0.75, 'A': 0.6, 'B': 0.45}",0-1,643.585,642.795,0.7900000000000773,LONG,15.0,2025-08-18,0.04900969302817631,-0.002333794906101528
410fbfce-d56d-458f-a5bd-613be3483fdd,2025-08-18 14:24:00+00:00,2025-08-19 13:32:00+00:00,2025-08-18,2025-08,QQQ,Morning_Trap_Reversal,LONG,DAILY,B,577.595,575.067405,575.067405,585.1777850000001,84.0,1388.0,0.02,-272.66798000000165,1000.0,-0.27266798000000164,2,-0.27266798000000164,-1.9087732000000108,loss,SL,ny,ny_open,0.525,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,0.17562148999344504,-1.2047024938726534
