trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
881ee286-0f37-4e3c-8763-d94ea818b7c1,2025-11-17 15:14:00+00:00,2025-11-17 15:24:00+00:00,2025-11-17,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,609.3901,609.3901,612.1393901,605.24,82.0,10.0,0.02,-62.230000000000004,2000.0,-0.031115,2,-0.06223,-0.06223,loss,SL,ny,ny_open,0.3889388075137046,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,611.17,605.24,5.92999999999995,LONG,15,2025-11-17,0.6220151158293475,-0.16000494091186346,liquidity_draw_swing_k3,k3,high
75bb74c0-02a5-4f72-9bff-33f18172b549,2025-11-17 15:14:00+00:00,2025-11-17 15:24:00+00:00,2025-11-17,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,671.74,671.74,673.47174,668.92,74.0,10.0,0.02,-61.900000000000006,2000.0,-0.030950000000000002,2,-0.061900000000000004,-0.12413,loss,SL,ny,ny_open,0.21212599357566375,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,672.67,668.92,3.75,LONG,15,2025-11-17,0.6871701294652155,-0.22520701721967426,liquidity_draw_swing_k3,k3,high
244ee6af-5fdb-4220-9742-1788de46626e,2025-11-17 16:14:00+00:00,2025-11-17 20:10:00+00:00,2025-11-17,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,668.67,663.570601,673.33867,659.3326599999999,74.0,236.0,0.02,315.9455259999962,1000.0,0.3159455259999962,2,0.3159455259999962,0.19181552599999618,win,SL,ny,none,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,672.67,668.92,3.75,LONG,15,2025-11-17,1.392259465757908,-0.9274589979587382,fallback_rr_no_pool,k3,high
dca80178-6030-472b-a5d2-a9ad80d6c96f,2025-11-18 14:59:00+00:00,2025-11-18 18:40:00+00:00,2025-11-18,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,658.65,664.91865,664.91865,646.1127,76.0,221.0,0.02,-539.0473999999984,1000.0,-0.5390473999999984,2,-0.5390473999999984,-0.3472318740000022,loss,SL,ny,ny_open,0.3360413639604858,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,664.26,660.955,3.30499999999995,SHORT,15,2025-11-18,0.44507190543418,-1.0241439544399662,fallback_rr_no_pool,k3,high
e276b9b4-45b8-4726-b5b2-00a24ea20cd5,2025-11-18 14:59:00+00:00,2025-11-19 14:55:00+00:00,2025-11-18,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,594.86,602.90486,602.90486,578.7702800000001,84.0,1436.0,0.02,-738.3982399999976,1000.0,-0.7383982399999977,2,-0.7383982399999977,-1.0856301139999998,loss,SL,ny,ny_open,0.2894600388678485,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,602.31,597.85,4.459999999999923,SHORT,15,2025-11-18,0.437546458235444,-1.0043680064040976,fallback_rr_no_pool,k3,high
58ac79b7-2721-414b-af6a-07322205c8b0,2025-11-18 15:29:00+00:00,2025-11-19 14:55:00+00:00,2025-11-18,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,595.38,602.9053799999999,602.9053799999999,580.3292400000001,84.0,1406.0,0.02,-694.7919199999939,1000.0,-0.6947919199999939,2,-0.6947919199999939,-1.7804220339999937,loss,SL,ny,ny_open,0.32890057167794146,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,602.31,597.85,4.459999999999923,SHORT,15,2025-11-18,0.5368499663804356,-1.0046004321376638,fallback_rr_no_pool,k3,high
e942b7f7-9fda-4679-982e-5b7037889f62,2025-11-19 16:29:00+00:00,2025-11-19 17:41:00+00:00,2025-11-19,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,662.01,660.113603,666.57201,658.01,72.0,72.0,0.02,77.18058399999849,1000.0,0.07718058399999848,2,0.07718058399999848,-1.7032414499999953,win,SL,ny,none,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,663.32,660.11,3.2100000000000364,LONG,15,2025-11-19,0.7156933018559792,-0.21262557513026717,liquidity_draw_swing_k3,k3,high
b357d98d-8a6a-486f-9af8-ff1d87f49fc4,2025-11-19 16:29:00+00:00,2025-11-19 17:42:00+00:00,2025-11-19,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,599.41,596.384213,605.39071,593.05,80.0,73.0,0.02,182.40295999999384,1000.0,0.18240295999999384,2,0.18240295999999384,-1.5208384900000014,win,SL,ny,none,0.38412879389359134,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.8059243802157102,-0.0668816913042054,liquidity_draw_swing_k3,k3,high
0b220d13-fbf1-4e67-83b8-7472415ce062,2025-11-19 16:44:00+00:00,2025-11-19 17:42:00+00:00,2025-11-19,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,598.8,596.26664,604.3888,593.05,80.0,58.0,0.02,143.05879999999217,1000.0,0.1430587999999922,2,0.1430587999999922,-1.3777796900000092,win,SL,ny,none,0.36905779244584525,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.7532922988834685,-0.16819352991698683,liquidity_draw_swing_k3,k3,high
2b10c27d-e886-44c0-a94c-cbec99e4587a,2025-11-20 16:14:00+00:00,2025-11-20 16:31:00+00:00,2025-11-20,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,669.94,666.9250800000001,675.96984,666.9250800000001,72.0,17.0,0.02,157.0642399999972,1000.0,0.1570642399999972,2,0.1570642399999972,-1.2207154500000121,win,TP1,ny,none,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,674.15,672.47,1.67999999999995,LONG,15,2025-11-20,0.5224019211123565,-0.11774773459991175,fallback_rr_min_floor_binding,k3,high
