trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
fea4af1a-f4c3-4821-aff5-d55d5358cd46,2025-11-19 15:14:00+00:00,2025-11-19 15:41:00+00:00,2025-11-19,2025-11,QQQ,Aplus_01_full_v1,SHORT,SCALP,B,605.07,604.3830419999999,606.2801400000001,602.64972,82.0,27.0,0.02,-5.439443999990338,2000.0,-0.002719721999995169,2,-0.005439443999990338,-0.005439443999990338,loss,SL,ny,ny_open,0.4925389343802622,B,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.8924587237840411,-0.9007222304856435,fallback_rr_pool_beyond_ceiling,,
