trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
1044a096-6e79-4d8b-9959-d807d8183011,2025-08-18 13:34:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,Aplus_03_v2,LONG,SCALP,C,577.555,575.922445,575.922445,578.65,86.0,18.0,0.02,-202.17972999999236,2000.0,-0.10108986499999618,2,-0.20217972999999237,-0.20217972999999237,loss,SL,ny,ny_open,0.1,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.027564155572140116,-1.019873756167513,liquidity_draw_swing_k3,k3,low
949cbe8e-e0db-48c9-808a-e1a25d72a5a1,2025-08-18 13:39:00+00:00,2025-08-18 13:52:00+00:00,2025-08-18,2025-08,QQQ,Aplus_03_v2,LONG,SCALP,C,577.335,575.922665,575.922665,578.65,86.0,13.0,0.02,-183.24080999999867,2000.0,-0.09162040499999934,2,-0.18324080999999867,-0.38542053999999104,loss,SL,ny,ny_open,0.1,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.1309887526684161,-1.023128365437425,liquidity_draw_swing_k3,k3,low
ebdfd3e1-3ec9-4ff8-8126-1a3ce47da8b5,2025-08-18 13:54:00+00:00,2025-08-18 14:50:00+00:00,2025-08-18,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,576.1775,576.1775,578.1761775,575.17816125,86.0,56.0,0.02,-61.75,1000.0,-0.06175,2,-0.06175,-0.447170539999991,loss,SL,ny,ny_open,0.1,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,577.6,576.41,1.1900000000000546,SHORT,15.0,2025-08-18,0.4684597690222495,-0.794275214485573,fallback_rr_min_floor_binding,k3,high
996eff06-ef97-4edd-bb4c-f32e9dffeac9,2025-08-19 13:39:00+00:00,2025-08-19 13:52:00+00:00,2025-08-19,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,574.71,574.0149274999999,577.08971,569.9505800000002,86.0,13.0,0.02,-1.7537649999869984,1000.0,-0.0017537649999869985,2,-0.0017537649999869985,-0.448924304999978,loss,SL,ny,ny_open,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.5420828588357886,-0.3739951506696244,fallback_rr_no_pool,k3,high
ff711b9c-36eb-4f55-b6bf-2dda643b6ebd,2025-08-19 13:34:00+00:00,2025-08-19 14:46:00+00:00,2025-08-19,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,574.09,572.2797724999999,577.0890899999999,568.0918200000002,86.0,72.0,0.02,94.25956500000946,1000.0,0.09425956500000945,2,0.09425956500000945,-0.3546647399999685,win,SL,ny,ny_open,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.853592256317795,-0.5034860574374348,fallback_rr_no_pool,k3,high
963ad9f0-c0a5-4f9b-b87c-af09380e961c,2025-08-19 14:29:00+00:00,2025-08-19 15:14:00+00:00,2025-08-19,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,573.095,571.39952375,577.1330949999999,565.0188100000003,86.0,45.0,0.02,84.500957500006,1000.0,0.084500957500006,2,0.084500957500006,-0.27016378249996253,win,SL,ny,ny_open,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,576.56,573.92,2.6399999999999864,SHORT,15.0,2025-08-19,0.6698703225159681,-0.18696935064678197,fallback_rr_no_pool,k3,high
1a03628d-8f20-47be-8a43-a7bcbb1d08e6,2025-08-20 16:19:00+00:00,2025-08-20 18:19:00+00:00,2025-08-20,2025-08,SPY,Aplus_03_v2,LONG,SCALP,A,636.755,635.56,624.0199,643.12255,78.0,120.0,0.02,-155.0200000000039,1000.0,-0.1550200000000039,2,-0.1550200000000039,-0.42518378249996647,loss,time_stop,ny,none,0.585096683461624,A,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,639.66,638.105,1.55499999999995,SHORT,15.0,2025-08-20,0.09462037989493934,-0.09697607400020532,fallback_rr_min_floor_binding,k3,low
5224cea7-43ca-4780-8322-7b9505f3b462,2025-08-21 15:24:00+00:00,2025-08-21 15:53:00+00:00,2025-08-21,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,564.79,563.378025,567.6139499999999,563.378025,87.0,29.0,0.02,61.6918249999986,1000.0,0.061691824999998604,2,0.061691824999998604,-0.3634919574999679,win,TP1,ny,none,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,565.08,562.88,2.2000000000000455,SHORT,15.0,2025-08-21,0.5913702438074251,-0.15226898493247704,fallback_rr_min_floor_binding,k3,high
81512811-7baa-43b5-9082-8cf17776f9a5,2025-08-21 15:34:00+00:00,2025-08-21 15:55:00+00:00,2025-08-21,2025-08,QQQ,Aplus_03_v2,SHORT,SCALP,C,564.93,562.88,567.7546499999999,562.88,87.0,21.0,0.02,117.21999999999605,1000.0,0.11721999999999605,2,0.11721999999999605,-0.24627195749997183,win,TP1,ny,none,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,565.08,562.88,2.2000000000000455,SHORT,15.0,2025-08-21,0.7263554776698178,-0.10266758713472005,liquidity_draw_swing_k3,k3,high
05551a44-1472-4c79-a321-a67853a20b4e,2025-08-21 15:24:00+00:00,2025-08-21 15:56:00+00:00,2025-08-21,2025-08,SPY,Aplus_03_v2,SHORT,SCALP,C,637.03,635.4374250000001,640.2151499999999,635.4374250000001,77.0,32.0,0.02,61.57827499999207,1000.0,0.06157827499999207,2,0.06157827499999207,-0.18469368249997975,win,TP1,ny,none,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,636.51,635.25,1.259999999999991,SHORT,15.0,2025-08-21,0.5023311304020436,-0.1758158956407313,fallback_rr_min_floor_binding,k3,high
