trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r
40c7c546-730c-4510-af71-37a829893dcd,2025-11-17 14:44:00+00:00,2025-11-17 14:47:00+00:00,2025-11-17,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,610.17,611.3903399999999,611.3903399999999,608.94966,81.0,3.0,0.02,-160.46753999999714,2000.0,-0.08023376999999857,2,-0.16046753999999713,-0.16046753999999713,loss,SL,ny,ny_open,0.3025137135681704,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,611.17,605.24,5.92999999999995,NONE,15,2025-11-17,0.2048609403936667,-1.2455545175935718
d987f99d-0479-41a1-882a-550816df9d77,2025-11-17 14:44:00+00:00,2025-11-17 14:51:00+00:00,2025-11-17,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,671.985,673.3319849999999,673.3319849999999,670.6380150000001,74.0,7.0,0.02,-161.65688999999293,2000.0,-0.08082844499999646,2,-0.16165688999999292,-0.32212442999999,loss,SL,ny,ny_open,0.2518141530663367,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,672.67,668.92,3.75,NONE,15,2025-11-17,0.10764782087402022,-1.1767020419679128
f06a9ae8-63d3-42b2-9f89-ecddb658f32d,2025-11-17 14:59:00+00:00,2025-11-17 15:05:00+00:00,2025-11-17,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,611.17,609.746755,614.2258499999999,608.11415,81.0,6.0,0.02,53.69284499999608,1000.0,0.05369284499999608,2,0.05369284499999608,-0.2684315849999939,win,SL,ny,ny_open,0.33566603572969417,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,611.17,605.24,5.92999999999995,LONG,15,2025-11-17,0.7657443919040351,-0.13416888917979833
4e717cc5-8bbe-4cc6-9444-295a25e96398,2025-11-18 14:44:00+00:00,2025-11-18 14:56:00+00:00,2025-11-18,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,661.85,658.7781500000001,664.92185,658.7781500000001,75.0,12.0,0.02,168.7087499999945,1000.0,0.1687087499999945,2,0.1687087499999945,-0.09972283499999943,win,TP1,ny,ny_open,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,664.26,660.955,3.30499999999995,NONE,15,2025-11-18,1.0026531243387908,-0.5208587658902813
33aa29c5-aaba-442c-be4c-684a39e39288,2025-11-18 14:59:00+00:00,2025-11-18 18:40:00+00:00,2025-11-18,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,658.65,664.91865,664.91865,652.38135,75.0,221.0,0.02,-531.9787499999985,1000.0,-0.5319787499999985,2,-0.5319787499999985,-0.631701584999998,loss,SL,ny,ny_open,0.3360413639604858,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,664.26,660.955,3.30499999999995,SHORT,15,2025-11-18,0.44507190543418,-1.0241439544399662
7f44caeb-6e61-4abd-aadf-091a9a5e577f,2025-11-18 14:59:00+00:00,2025-11-19 14:55:00+00:00,2025-11-18,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,594.86,602.90486,602.90486,586.81514,83.0,1436.0,0.02,-729.6433799999976,1000.0,-0.7296433799999976,2,-0.7296433799999976,-1.3613449649999956,loss,SL,ny,ny_open,0.2894600388678485,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,602.31,597.85,4.459999999999923,SHORT,15,2025-11-18,0.437546458235444,-1.0043680064040976
f9551eb6-7056-455c-8111-d3067daf609d,2025-11-19 15:14:00+00:00,2025-11-19 15:41:00+00:00,2025-11-19,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,B,605.07,604.3830419999999,606.2801400000001,603.85986,80.0,27.0,0.02,-5.363359999990571,1000.0,-0.005363359999990571,2,-0.005363359999990571,-1.366708324999986,loss,SL,ny,ny_open,0.553149051332461,B,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.8924587237840411,-0.9007222304856435
01e596bb-7432-4f9e-a280-19698a4a8089,2025-11-19 16:29:00+00:00,2025-11-19 17:41:00+00:00,2025-11-19,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,662.01,660.113603,666.57201,657.44799,73.0,72.0,0.02,78.27698099999847,1000.0,0.07827698099999847,2,0.07827698099999847,-1.2884313439999877,win,SL,ny,none,0.135,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,663.32,660.11,3.2100000000000364,LONG,15,2025-11-19,0.7156933018559792,-0.21262557513026717
e93673f5-ec9a-46f6-a632-a12d0db15f7a,2025-11-19 16:29:00+00:00,2025-11-19 17:42:00+00:00,2025-11-19,2025-11,QQQ,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,599.41,596.384213,605.39071,593.4292899999999,81.0,73.0,0.02,184.70874699999376,1000.0,0.18470874699999376,2,0.18470874699999376,-1.103722596999994,win,SL,ny,none,0.38412879389359134,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,600.6199,596.14,4.479900000000043,LONG,15,2025-11-19,0.8059243802157102,-0.0668816913042054
33ca10cb-6d70-4251-9e99-f086f4434075,2025-11-20 15:14:00+00:00,2025-11-20 15:37:00+00:00,2025-11-20,2025-11,SPY,Aplus_04_HTF_15m_BOS_v1,SHORT,DAILY,C,673.17,675.33317,675.33317,671.0068299999999,72.0,23.0,0.02,-216.25824000000262,1000.0,-0.21625824000000263,2,-0.21625824000000263,-1.3199808369999966,loss,SL,ny,ny_open,0.35494762588019496,C,"{'A_plus': 0.8, 'A': 0.65, 'B': 0.5}",0-1,674.15,672.47,1.67999999999995,LONG,15,2025-11-20,0.17566811669909857,-1.1048599971338111
