trade_id,timestamp_entry,timestamp_exit,date,month,symbol,playbook,direction,trade_type,quality,entry_price,exit_price,stop_loss,take_profit_1,position_size,duration_minutes,risk_pct,pnl_dollars,risk_dollars,r_multiple,risk_tier,pnl_R_account,cumulative_R,outcome,exit_reason,session_label,killzone_label,match_score,match_grade,grade_thresholds,score_scale_hint,mc_high,mc_low,mc_range,mc_breakout_dir,mc_window_minutes,mc_session_date,peak_r,mae_r,tp_reason,structure_alignment_tf,structure_alignment_last_pivot_type
207b9dcc-468e-4dc4-9de3-62ef350edd7e,2025-10-10 13:34:00+00:00,2025-10-10 13:37:00+00:00,2025-10-10,2025-10,QQQ,Aplus_03_v2,LONG,SCALP,C,611.78,612.2365339999999,610.25822,612.2365339999999,81.0,3.0,0.02,-24.780746000006516,2000.0,-0.012390373000003257,2,-0.024780746000006515,-0.024780746000006515,loss,TP1,ny,ny_open,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.6636964607236545,-0.1314250417274127,fallback_rr_min_floor_binding,k3,low
8ca8f19b-819f-4316-9d86-896f17834457,2025-10-10 13:39:00+00:00,2025-10-10 14:57:00+00:00,2025-10-10,2025-10,QQQ,Aplus_03_v2,LONG,SCALP,C,612.79,610.4472099999999,610.4472099999999,617.47558,81.0,78.0,0.02,-251.46599000000293,1000.0,-0.2514659900000029,2,-0.2514659900000029,-0.27624673600000943,loss,SL,ny,ny_open,0.18000000000000002,C,"{'A_plus': 0.7, 'A': 0.5, 'B': 0.3}",0-1,,,,,,,0.16646818536871863,-1.1439352225337773,fallback_rr_no_pool,k3,low
